stats.criteria.itemtype,COUNT_DISTINCT(domain)
http://schema.org/HousePainterHousePainter,15
http://schema.org/GeoLocation,15
http://schema.org/socialMedia,15
http://schema.org/0,15
http://schema.org/Shoe manufacturing company,15
http://schema.org/Synagogue,15
http://schema.org/WebApp,15
http://schema.org/LodgingBusiness/ShortTermRental,15
http://schema.org/Product/WebsiteTemplate,15
http://schema.org/Offer/,15
http://schema.org/App,15
http://schema.org/application,15
http://schema.org/Medical,15
http://schema.org/MusicRecording/PlayMusicTrack,15
http://schema.org/HomeAndConstructionBusinessGeneralContractorGeneralContractor,15
http://schema.org/Software,15
http://schema.org/http://schema.org/WPFooter,15
http://schema.org/RentalCarReservation,15
https://schema.org/Place,15
http://schema.org/Neurologic,15
http://schema.org/ElectricianElectrician,15
http://schema.org/Sports,15
http://schema.org/Plumbing,15
http://schema.org/LocalBusiness/HomeAndConstructionBusiness/Electrician,15
http://schema.org/Social,15
http://schema.org/Energy,14
http://schema.org/apartmentcomplex,14
http://schema.org/Lawyer,14
http://schema.org/LocalBusiness%3E,14
http://schema.org/Surgical,14
http://schema.org/HinduTemple,14
http://schema.org/contentURL,14
http://schema.org/Otolaryngologic,14
http://schema.org/MenuSection,14
http://schema.org/CreativeWork/Tweet,14
http://schema.org/InteractAction,14
https://schema.org/GeoCoordinates,14
http://schema.org/PostalAddress%3E%3Cspan,14
http://schema.org/Band,14
http://schema.org/intangible,14
http://schema.org/GeographicArea,14
http://schema.org/Tabs,14
http://schema.org/ItemList%3E,14
http://schema.org/PreSchool,14
http://schema.org/ImagingTest,14
http://schema.org/Pediatric,14
http://schema.org/Produkt,14
http://schema.org/Homepage,14
http://schema.org/SearchResultPage,14
http://schema.org/EventReservation,14
http://schema.org/MusicAlbum/PlayMusicAlbum,14
http://schema.org/Mass,14
http://schema.org/productgraph,14
http://schema.org/Reservation,14
http://schema.org/ContactPoint/,14
http://schema.org/paymentAccepted,14
http://schema.org/ProfessionalServices,14
http://schema.org/device,14
http://schema.org/GeneralContractorProfessionalServiceGeneralContractor,14
http://schema.org/Gynecologic,14
http://schema.org/Product/Vehicle,14
http://schema.org/ConfirmAction,14
http://schema.org/Sponsorship,13
http://schema.org/DrugStrength,13
http://schema.org/Time,13
http://schema.org/title,13
http://schema.org/Place/RealEstateListing,13
http://schema.org/PalliativeProcedure,13
http://schema.org/http://schema.org/ItemPage,13
http://schema.org/CopyrightHolder,13
http://schema.org/affiliation,13
http://schema.org/MenuItem,13
http://schema.org/ProfessionalService;,13
http://schema.org/Muscle,13
http://schema.org/Therapist,13
http://schema.org/product/residence,13
http://schema.org/LocalBuisness,13
http://schema.org/Organizagtion,13
http://schema.org/Restaurants,13
http://schema.org/Podiatric,13
http://schema.org/musicGroupMember,13
https://schema.org/Rating,13
http://schema.org/LegislativeBuilding,13
http://schema.org/Community,13
http://schema.org/Article/BlogPosting,13
http://schema.org/Attachment,13
http://schema.org/VacationRentals,13
http://schema.org/LocalBusiness%3E%3CBr%3E,13
http://schema.org/BuddhistTemple,13
http://schema.org/MoveAction,13
http://schema.org/MedicalQuestionPost,13
http://schema.org/award,13
http://schema.org/Product/Game/Online,13
http://schema.org/RealEstate,13
http://schema.org/ReviewAction,12
http://schema.org/GeoCoordinates/,12
http://schema.org/lodgingbusiness/vacationrentals,12
http://schema.org/Organization/CommercialRegisterNumber,12
http://schema.org/Postal,12
http://schema.org/Healthcare,12
http://schema.org/Heating,12
http://schema.org/Quantity,12
http://schema.org/WebPageElement/SiteNavigationElement,12
http://schema.org/Things,12
http://schema.org/addressLocality,12
http://schema.org/http://schema.org/PostalAddress,12
http://schema.org/Art,12
http://schema.org/PostalAddres,12
http://schema.org/Email,12
http://schema.org/owns,12
http://schema.org/genre,12
http://schema.org/events,12
http://schema.org/Orthodontist,12
http://schema.org/Thing/Social,12
http://schema.org/Index page,12
http://schema.org/Emumeration,12
http://schema.org/http://schema.org/Organization,12
http://schema.org/CafeOrCoffee,12
http://schema.org/DietNutrition,12
http://schema.org/LocalBusiness/HomeAndConstructionBusiness,12
http://schema.org/itemCondition,11
http://schema.org/priceCurrency,11
http://schema.org/car,11
http://schema.org/Optometic,11
http://schema.org/SportingGoodStore,11
http://schema.org/TV,11
http://schema.org/Resturant,11
http://schema.org/contact,11
http://schema.org/ListItemElement,11
http://schema.org/CreationWork,11
http://schema.org/locksmith,11
http://schema.org/member,11
http://schema.org/FlightReservation,11
http://schema.org/Product/RealEstate,11
http://schema.org/Reservoir,11
http://schema.org/provider,11
http://schema.org/SportEvent,11
http://schema.org/OrderAction,11
http://schema.org/alternativeHeadline,11
http://schema.org/performer,11
http://schema.org/pricespecification,11
http://schema.org/DefenceEstablishment,11
http://schema.org/Gastroenterologic,11
http://schema.org/Crematorium,11
http://schema.org/Employees,11
http://schema.org/Ticket,11
http://schema.org/Hardcover,11
http://schema.org/Jewelry,11
http://schema.org/WebPageBreadcrumb,11
http://schema.org/DrugCost,11
http://schema.org/[$localBusinessType],11
http://schema.org/faxNumber,11
https://schema.org/Person,11
http://schema.org/Hematologic,11
http://schema.org/Empresa,11
http://schema.org/Disease,11
http://schema.org/Person/Star,11
http://schema.org/version,11
http://schema.org/Thing/CreativeWork/WebPage/CollectionPage/ImageGallery,11
http://schema.org/FindAction,11
http://schema.org/TireStop,11
http://schema.org/tvseries,11
http://schema.org/hoursAvailable,11
http://schema.org/InfectiousDisease,11
http://schema.org/searchResultPage,10
http://schema.org/M.,10
http://schema.org/legalName,10
http://schema.org/Address/,10
https://schema.org/Hotel,10
http://schema.org/#Breadcrumb,10
http://schema.org/1,10
http://schema.org/Offert,10
http://schema.org/Profile,10
http://schema.org/slideshow,10
http://schema.org/Sku,10
http://schema.org/Film,10
http://schema.org/Application,10
http://schema.org/realEstate,10
http://schema.org/ScholaryArticle,10
http://schema.org/physician,10
http://schema.org/Shopping,10
http://schema.org/Construction,10
http://schema.org/cafe,10
http://schema.org/CommentAction,10
http://schema.org/Oncologic,10
http://schema.org/businessFunction,10
http://schema.org/ServiceArea,10
http://schema.org/itemReviewed,10
http://schema.org/TraditionalChinese,10
http://schema.org/WriteAction,10
https://schema.org/VideoObject,10
http://schema.org/OpeningHours,10
http://schema.org/Canal,10
http://schema.org/Nursing,10
http://schema.org/Attorneys,10
http://schema.org/Offer%3E,10
http://schema.org/Geriatric,10
https://schema.org/ContactPoint,10
http://schema.org/sport,10
http://schema.org/Aboutpage,10
http://schema.org/SendAction,10
http://schema.org/availability,10
http://schema.org/http://schema.org/GeoCoordinates,10
http://schema.org/MedicalDepartment,10
http://schema.org/OceanBodyOfWater,10
http://schema.org/Rheumatologic,10
http://schema.org/Information,10
http://schema.org/LocalBusiness/LodgingBusiness,10
http://schema.org/Lyrics,10
http://schema.org/LikeAction,10
http://schema.org/OrganizeAction,9
http://schema.org/SoftwareApplication/WebApplication,9
http://schema.org/Daily,9
http://schema.org/WinAction,9
http://schema.org/Audence,9
http://schema.org/GlobalSite,9
http://schema.org/Groupe,9
http://schema.org/productmodel,9
http://schema.org/collection,9
http://schema.org/BlocSimpleText,9
http://schema.org/offerDetails,9
http://schema.org/dateModified,9
http://schema.org/Financial,9
http://schema.org/GeoCoordinate,9
https://schema.org/SiteNavigationElement,9
http://schema.org/Product%22,9
http://schema.org/Obstetric,9
http://schema.org/HomeAndConstructionBusinessProfessionalService,9
http://schema.org/ReservationPackage,9
http://schema.org/ApplyAction,9
http://schema.org/Nutrition,9
http://schema.org/Joint,9
http://schema.org/Radio,9
http://schema.org/Breadcrumblist,9
http://schema.org/availableService,9
http://schema.org/Breadcrumbs,9
http://schema.org/LocalBusiness/ProfessionalService/Attorney,9
http://schema.org/ShopPage,9
http://schema.org/Law,9
http://schema.org/addressCountry,9
http://schema.org/Store/ClothingStore,9
http://schema.org/memberOf,9
http://schema.org/Caesarstone,9
http://schema.org/?IndividualProduct,9
http://schema.org/page,9
http://schema.org/Bloc,9
http://schema.org/Hotels,9
http://schema.org/Job,9
http://schema.org/library-listing,9
http://schema.org/generalcontractor,9
http://schema.org/CreativeWorks,9
http://schema.org/ConsumeAction,9
http://schema.org/creator,9
http://schema.org//LocalBusiness,9
http://schema.org/skiresort,9
http://schema.org/Success,9
http://schema.org/blogpost,9
http://schema.org/AutoBusiness,9
http://schema.org/Paperback,9
http://schema.org.org/Address,9
http://schema.org/health,9
http://schema.org/RoofingContractorProfessionalServiceRoofingContractor,9
http://schema.org/Endocrine,9
http://schema.org/BreadCrumbList,9
http://schema.org/slide,9
http://schema.org/Holiday,9
http://schema.org/post,9
http://schema.org/FoodEstabilishment,9
http://schema.org/schema.org/PostalAddress,9
http://schema.org/WarrantyScope,9
http://schema.org/Product/Product,9
http://schema.org/software,9
http://schema.org/GameApplication,9
http://schema.org/Review%3E%3Cmeta,9
http://schema.org/general,9
http://schema.org/Boat,9
http://schema.org/PostalAddresss,9
http://schema.org/TransferAction,9
http://schema.org/Founders,9
http://schema.org/BlogPosts,9
http://schema.org/Album,9
http://schema.org/SAS,8
http://schema.org/Emergency,8
http://schema.org/Visualization,8
http://schema.org/accountablePerson,8
http://schema.org/Volcano,8
http://schema.org/VacationRental,8
http://schema.org/law,8
http://schema.org/PrimaryCare,8
http://schema.org/RentalRate.html,8
http://schema.org/PostallAddress,8
http://schema.org/Competition,8
http://schema.org/CreativeWork/DrawingObject,8
http://schema.org/PaymentChargeSpecification,8
http://schema.org/WebPage/ContactPage,8
http://schema.org/InStoreOnly,8
http://schema.org/Chiropractor,8
http://schema.org/Oganization,8
http://schema.org/PostalAddress%22,8
http://schema.org/Computer,8
http://schema.org/Orgnization,8
http://schema.org/nutritioninformation,8
http://schema.org/BiologicalDatabase,8
http://schema.org/postalCode,8
http://schema.org/http://schema.org/ProfessionalService,8
http://schema.org/Broadcast,8
http://schema.org/Pathology,8
http://schema.org/LeisureTimeActivity,8
http://schema.org/Journey,8
http://schema.org/ratingValue,8
http://schema.org/Coorporation,8
http://schema.org/Hairsalon,8
http://schema.org/serviceType,8
http://schema.org/ApprovedIndication,8
http://schema.org/Shop,8
http://schema.org/Computers,8
http://schema.org/CreativeWork/SoftwareApplication,8
http://schema.org/Training,8
http://schema.org/Mobile,8
http://schema.org/Animal,8
http://schema.org/specialty,8
http://schema.org/Artist,8
http://schema.org/Digital,8
http://schema.org/LandmarksOrHistoricalBuilding,8
http://schema.org/HomeAndConstructionBusinessRoofingContractorRoofingContractor,8
http://schema.org/Link,8
http://schema.org/isAccessoryOrSparePartFor,8
http://schema.org/LocalBussiness/,8
http://schema.org/worstRating,8
http://schema.org/Anesthesia,8
http://schema.org/thumbnail,8
http://schema.org/Educational,8
http://schema.org/Internet,8
http://schema.org/Ligament,8
http://schema.org/coupon,8
http://schema.org/MedicalIntangible,8
http://schema.org/LocalBusiness%3E%3Cspan,8
http://schema.org/Person/Author,8
http://schema.org/test,8
http://schema.org/hiringOrganization,8
http://schema.org/Permit,8
http://schema.org/PlumberProfessionalServicePlumber,8
http://schema.org/additionalType,8
http://schema.org/purpose,8
http://schema.org/Widget,8
http://schema.org/jobTitle,8
http://schema.org/ReviewRating,8
http://schema.org/WesternConventional,8
http://schema.org/RestaurantPosting,8
http://schema.org/PropertyValue,8
http://schema.org/HistoricalRecord,8
http://schema.org/MedicalImagingTechnique,8
http://schema.org/SportsAthlete,7
http://schema.org/LocalBusiness/ProfessionalService,7
http://schema.org/#Person,7
http://schema.org/Breacrumb,7
http://schema.org/MedicalDevicePurpose,7
http://schema.org/LocalBusinnes,7
http://schema.org/OfferAggregate,7
http://schema.org/QuoteAction,7
http://schema.org/Artwork,7
http://schema.org/recognizingAuthority,7
http://schema.org/RespiratoryTherapy,7
http://schema.org/PaymentAccepted,7
http://schema.org/PhoneNumber,7
http://schema.org/eventVenue,7
http://schema.org/foundingDate,7
http://schema.org/PostaAddress,7
http://schema.org/Topic,7
http://schema.org/country,7
http://schema.org/Organizations,7
http://schema.org/bestRating,7
http://schema.org/Cosmetic,7
http://schema.org/medicalSpecialty,7
http://schema.org/Lodging/Bedandbreakfast,7
http://schema.org/alumniOf,7
http://schema.org/LocalBusiness%3E%3CBr%3E%3Cbr%3E,7
http://schema.org/JoinAction,7
http://schema.org/Lodging,7
http://schema.org/byArtist,7
http://schema.org/BedandBreakfast,7
http://schema.org/#Thing,7
http://schema.org/TollFree,7
http://schema.org/exampleOfWork,7
http://schema.org/AutoRetail,7
http://schema.org/GoogleInternalActionHandler,7
http://schema.org/notary,7
http://schema.org/Radiograpy,7
http://schema.org/audience,7
http://schema.org/Fashion,7
http://schema.org/#Place,7
http://schema.org/JobListing,7
http://schema.org/PageAccueil,7
http://schema.org/Float,7
http://schema.org/Tin,7
http://schema.org/members,7
http://schema.org/SpeechPathology,7
http://schema.org/CreativeWork/Tutorial,7
http://schema.org/entertainmentbusiness,7
http://schema.org/Movie/TVMovie,7
http://schema.org/Lodging/FarmHoliday,7
http://schema.org/CreativeWork/Article,7
http://schema.org/SportTeam,7
http://schema.org/user,7
http://schema.org/Genetic,7
http://schema.org/UserPlusOnes,7
http://schema.org/Pond,7
http://schema.org/Oral,7
http://schema.org/sameAs,7
http://schema.org/Bookstore,7
http://schema.org/PlanAction,7
http://schema.org/LocalBusiness%3Cstrong%3E%3Cspan,7
http://schema.org/ProfessionalService/WebDesign,7
http://schema.org/depth,7
http://schema.org/ofertas,7
http://schema.org/HomePage,7
http://schema.org/VoteAction,7
http://schema.org/BroadcastService/Schedule,7
http://schema.org/CreativeWork/Menu,7
http://schema.org/http://schema.org/Blog,7
http://schema.org/E! Online Latino,7
http://schema.org/LocalBusiness/RealEstateAgent,7
http://schema.org/CreateWork,7
http://schema.org/educationEvent,7
http://schema.org/http://schema.org/ItemList,7
